The Family Man,2000,5,Nicolas Cage,Jack Campbell,Téa Leoni,Kate Reynolds,Don Cheadle,Cash,Saul Rubinek,Peter Lassiter,Amber Valletta,Paula
RED,2010,5,Bruce Willis,Frank Moses,John Malkovich,Marvin Boggs,Helen Mirren,Victoria,Mary-Louise Parker,Sarah,Karl Urban,William Cooper
Any Given Sunday,1999,5,Al Pacino,Tony D'Amato,Cameron Diaz,Christina Pagniacci,Dennis Quaid,Jack 'Cap' Rooney,James Woods,Dr. Harvey Mandrake,Jamie Foxx,Willie Beamen
The Horse Whisperer,1998,5,Robert Redford,Tom Booker,Kristin Scott Thomas,Annie MacLean,Sam Neill,Robert MacLean,Scarlett Johansson,Grace MacLean,Dianne Wiest,Diane Booker
Collateral,2004,5,Tom Cruise,Vincent,Jamie Foxx,Max,Jada Pinkett Smith,Annie,Mark Ruffalo,Detective Fanning,Peter Berg,Richard Weidner
The Scorpion King,2002,5,Dwayne Johnson,Mathayus,Kelly Hu,Cassandra,Michael Clarke Duncan,Balthazar,Steven Brand,Memnon,Bernard Hill,Philos
Ladder 49,2004,5,Joaquin Phoenix,Jack Morrison,John Travolta,Captain Mike Kennedy,Jacinda Barrett,Linda Morrison,Robert Patrick,Lenny Richter,Morris Chestnut,Tommy Drake
Jack Reacher,2012,5,Tom Cruise,Jack Reacher,Rosamund Pike,Helen Rodin,Richard Jenkins,Alex Rodin,David Oyelowo,Emerson,Werner Herzog,Zec Chelovek
Deep Blue Sea,1999,5,Thomas Jane,Carter Blake,Saffron Burrows,Dr. Susan McCallister,LL Cool J,Sherman 'Preacher' Dudley,Michael Rapaport,Tom "Scoggs" Scoggins,Samuel L. Jackson,Russell Franklin
This Is It,2009,5,Michael Jackson,Himself,Orianthi,Herself,Kenny Ortega,Kenny Ortega,Dorian Holley,Dorian Holley,Patrick Woodroffe,Patrick Woodroffe
Contagion,2011,5,Matt Damon,Mitch Emhoff,Gwyneth Paltrow,Beth Emhoff,Kate Winslet,Dr. Erin Mears,Jude Law,Alan Krumwiede,Marion Cotillard,Dr. Leonora Orantes
Kangaroo Jack,2003,5,Jerry O'Connell,Charlie Carbone,Anthony Anderson,Louis Booker,Estella Warren,Jessie,Christopher Walken,Salvatore 'Sal' Maggio,Michael Shannon,Frankie Lombardo
Coraline,2009,5,Dakota Fanning,Coraline Jones (voice),Teri Hatcher,Mother and Other Mother (voice),Jennifer Saunders,Miss Spink (voice),Dawn French,Miss Forcible (voice),Keith David,Cat (voice)
The Happening,2008,5,Mark Wahlberg,Elliot Moore,Zooey Deschanel,Alma Moore,John Leguizamo,Julian,Spencer Breslin,Josh,Betty Buckley,Mrs. Jones
Man on Fire,2004,5,Denzel Washington,Creasy,Dakota Fanning,Lupita "Pita" Martin Ramos,Marc Anthony,Samuel,Radha Mitchell,Lisa,Christopher Walken,Rayburn
The Shaggy Dog,2006,5,Tim Allen,Dave Douglas,Kristin Davis,Rebecca Douglas,Danny Glover,Ken Hollister,Spencer Breslin,Josh Douglas,Robert Downey Jr.,Dr. Kozak
Starsky & Hutch,2004,5,Ben Stiller,David Starsky,Owen Wilson,Ken Hutchinson,Snoop Dogg,Huggy Bear,Fred Williamson,Captain Doby,Vince Vaughn,Reese Feldman
Jingle All the Way,1996,5,Arnold Schwarzenegger,Howard Langston,Phil Hartman,Ted Maltin,Sinbad,Myron Larabee,Rita Wilson,Liz Langston,Jake Lloyd,Jamie Langston
Hellboy,2004,5,Ron Perlman,Hellboy,Selma Blair,Liz Sherman,Rupert Evans,John Myers,John Hurt,Prof. Bruttenholm,Jeffrey Tambor,Tom Manning
A Civil Action,1998,5,John Travolta,Jan Schlichtmann,Robert Duvall,Jerome Facher,Tony Shalhoub,Kevin Conway,William H. Macy,James Gordon,Zeljko Ivanek,Bill Crowley
ParaNorman,2012,5,Kodi Smit-McPhee,Norman Babcock (voice),Tucker Albrizzi,Neil Downe (voice),Jodelle Ferland,Aggie Prenderghast (voice),Anna Kendrick,Courtney Babcock (voice),Casey Affleck,Mitch Downe (voice)
The Jackal,1997,5,Bruce Willis,The Jackal,Richard Gere,Declan Mulqueen,Sidney Poitier,Carter Preston,Diane Venora,Major Valentina Koslova,J.K. Simmons,FBI Agent T. I. Witherspoon
Paycheck,2003,5,Ben Affleck,Jennings,Aaron Eckhart,Rethrick,Uma Thurman,Rachel,Paul Giamatti,Shorty,Colm Feore,Wolfe
Up Close & Personal,1996,5,Robert Redford,Warren Justice,Michelle Pfeiffer,Tally Atwater,Stockard Channing,Marcia McGrath,Joe Mantegna,Bucky Terranova,Kate Nelligan,Joanna Kennelly
The Tale of Despereaux,2008,5,Matthew Broderick,Despereaux (voice),Dustin Hoffman,Roscuro (voice),Emma Watson,Princess Pea (voice),Tracey Ullman,Miggery Sow (voice),Kevin Kline,Chef Andre (voice)
The Tuxedo,2002,5,Jackie Chan,Jimmy Tong,Jennifer Love Hewitt,Del Blaine,Jason Isaacs,Clark Devlin,Debi Mazar,Steena,Ritchie Coster,Dietrich Banning
Under Siege 2: Dark Territory,1995,5,Steven Seagal,Casey Ryback,Eric Bogosian,Travis Dane,Everett McGill,Penn,Katherine Heigl,Sarah Ryback,Morris Chestnut,Bobby Zachs
Jack Ryan: Shadow Recruit,2014,5,Chris Pine,Jack Ryan,Keira Knightley,Cathy Muller,Kevin Costner,William Harper,Kenneth Branagh,Viktor Cherevin,Lenn Kudrjawizki,Constantin
Joy,2015,5,Jennifer Lawrence,Joy Mangano,Bradley Cooper,Neil Walker,Robert De Niro,Rudy,Dascha Polanco,Jackie,Edgar Ramírez,Tony Miranne
London Has Fallen,2016,5,Gerard Butler,Mike Banning,Aaron Eckhart,President Benjamin Asher,Morgan Freeman,Vice President Alan Trumbull,Angela Bassett,Lynne Jacobs,Melissa Leo,Secretary of Defense Ruth McMillan
Alien: Resurrection,1997,5,Sigourney Weaver,Ripley,Winona Ryder,Annalee Call,Brad Dourif,Dr. Jonathan Gediman,Ron Perlman,Johner,Michael Wincott,Frank Elgyn
Shooter,2007,5,Mark Wahlberg,Bob Lee Swagger,Michael Peña,Nick Memphis,Danny Glover,Colonel Isaac Johnson,Kate Mara,Sarah Fenn,Elias Koteas,Jack Payne
The Boxtrolls,2014,5,Ben Kingsley,Archibald Snatcher (voice),Isaac Hempstead-Wright,Eggs (voice),Elle Fanning,Winnie Portley-Rind (voice),Dee Bradley Baker,Fish and Wheels and Bucket (voice),Toni Collette,Lady Cynthia Portley-Rind (voice)
Practical Magic,1998,5,Sandra Bullock,Sally Owens,Nicole Kidman,Gillian Owens,Evan Rachel Wood,Kylie Owens,Goran Visnjic,Jimmy Angelov,Stockard Channing,Tante Frances 'Fran' Owens
The Lego Movie,2014,5,Chris Pratt,Emmet Brickowski (voice),Will Ferrell,Lord Business and President Business and The Man Upstairs (voice),Elizabeth Banks,Wyldstyle and Lucy (voice),Will Arnett,Batman and Bruce Wayne (voice),Nick Offerman,Metal Beard (voice)
Miss Congeniality 2: Armed and Fabulous,2005,5,Sandra Bullock,Gracie Hart,Regina King,Sam Fuller,Enrique Murciano,Jeff Foreman,William Shatner,Stan Fields,Eileen Brennan,Carol Fields
Reign of Fire,2002,5,Christian Bale,Quinn Abercromby,Matthew McConaughey,Denton Van Zan,Izabella Scorupco,Alex Jensen,Gerard Butler,Creedy,Alexander Siddig,Ajay
Gangster Squad,2013,5,Josh Brolin,John O'Mara,Ryan Gosling,Sgt. Jerry Wooters,Nick Nolte,Bill Parker,Emma Stone,Grace Faraday,Sean Penn,Mickey Cohen
Year One,2009,5,Jack Black,Zed,Michael Cera,Oh,Olivia Wilde,Princess Inanna,Oliver Platt,High Priest,David Cross,Cain
Invictus,2009,5,Morgan Freeman,Nelson Mandela,Matt Damon,Francois Pienaar,Tony Kgoroge,Jason Tshabalala,Patrick Mofokeng,Linga Moonsamy,Matt Stern,Hendrick Booyens
State of Play,2009,5,Russell Crowe,Cal McAffrey,Ben Affleck,Stephen Collins,Rachel McAdams,Della Frye,Robin Wright,Anne Collins,Jason Bateman,Dominic Foy
Duplicity,2009,5,Clive Owen,Ray Koval,Julia Roberts,Claire Stenwick,Paul Giamatti,Richard Garsik,Tom Wilkinson,Howard Tully,Lisa Roberts Gillan,Tully's Assistant
My Favorite Martian,1999,5,Jeff Daniels,Tim O'Hara,Elizabeth Hurley,Brace Channing,Daryl Hannah,Lizzie,Christopher Lloyd,Oncle Martin (le Martien),Wallace Shawn,Dr. Elliott Coleye
The Sentinel,2006,5,Michael Douglas,Pete Garrison,Kiefer Sutherland,David Breckinridge,Eva Longoria,Jill Marin,Martin Donovan,William Montrose,Kim Basinger,Sarah Ballentine
Planet 51,2009,5,Dwayne Johnson,Capt. Charles 'Chuck' Baker (voice),Seann William Scott,Skiff (voice),Jessica Biel,Neera (voice),Justin Long,Lem (voice),Gary Oldman,General Grawl (voice)
Star Trek: Nemesis,2002,5,Patrick Stewart,Captain Jean-Luc Picard,Jonathan Frakes,Commander William T. Riker,Brent Spiner,Lt. Commander Data,LeVar Burton,Lt. Commander Geordi La Forge,Michael Dorn,Lt. Commander Worf
Intolerable Cruelty,2003,5,George Clooney,Miles Massey,Catherine Zeta-Jones,Marilyn Rexroth,Edward Herrmann,Rex Rexroth,Geoffrey Rush,Donovan Donaly,Richard Jenkins,Freddy Bender
Trouble with the Curve,2012,5,Clint Eastwood,Gus,Amy Adams,Mickey Lobel,Justin Timberlake,Johnny Flanagan,John Goodman,Pete Klein,Matthew Lillard,Phillip Sanderson
Edge of Darkness,2010,5,Mel Gibson,Thomas Craven,Ray Winstone,Darius Jedburgh,Danny Huston,Bennett,Shawn Roberts,Burnham,Denis O'Hare,Moore
The Relic,1997,5,Penelope Ann Miller,Dr. Margo Green,Tom Sizemore,Lt. Vincent D'Agosta,Linda Hunt,Dr. Ann Cuthbert,James Whitmore,Dr. Albert Frock,Clayton Rohner,Det. Hollingsworth
Analyze That,2002,5,Robert De Niro,Paul Vitti,Billy Crystal,Dr. Ben Sobel,Lisa Kudrow,Laura Sobel,Joe Viterelli,Jelly,Cathy Moriarty,Patti LoPresti
Righteous Kill,2008,5,Robert De Niro,Turk,Carla Gugino,Karen Corelli,50 Cent,Spider,Al Pacino,Rooster,Donnie Wahlberg,Detective Ted Riley
Mercury Rising,1998,5,Bruce Willis,Art Jeffries,Alec Baldwin,Nicholas Kudrow,Miko Hughes,Simon Lynch,Chi McBride,Tommy B. Jordan,Kim Dickens,Stacey
The Soloist,2009,5,Robert Downey Jr.,Steve Lopez,Jamie Foxx,Nathaniel Ayers,Catherine Keener,Mary Weston,Nelsan Ellis,David Carter,Michael Bunin,Adam Crane
The Legend of Bagger Vance,2000,5,Matt Damon,Rannulph Junuh,Bruce McGill,Walter Hagen,Charlize Theron,Adele Invergordon,Will Smith,Bagger Vance,Joel Gretsch,Bobby Jones
Almost Famous,2000,5,Kate Hudson,Penny Lane,Billy Crudup,Russell Hammond,Frances McDormand,Elaine Miller,Jason Lee,Jeff Bebe,Patrick Fugit,William Miller
Garfield: A Tail of Two Kitties,2006,5,Bill Murray,Garfield (voice),Jennifer Love Hewitt,Liz,Billy Connolly,Dargis,Ian Abercrombie,Smithee,Breckin Meyer,Jon Arbuckle
xXx: State of the Union,2005,5,Ice Cube,Darius Stone and xXx,Samuel L. Jackson,Agent Augustus Gibbons,Willem Dafoe,Gen. George Octavius Deckert,Scott Speedman,Agent Kyle Steele,Peter Strauss,President James Sandford
Priest,2011,5,Paul Bettany,Priest,Karl Urban,Black Hat,Cam Gigandet,Hicks,Maggie Q,Priestess,Lily Collins,Lucy Pace
Sinbad: Legend of the Seven Seas,2003,5,Brad Pitt,Sinbad (voice),Catherine Zeta-Jones,Marina (voice),Michelle Pfeiffer,Eris (voice),Joseph Fiennes,Proteus (voice),Dennis Haysbert,Kale (voice)
Event Horizon,1997,5,Laurence Fishburne,Captain Miller,Sam Neill,Dr. William Weir,Kathleen Quinlan,Peters, Med Tech,Joely Richardson,Lt. Starck,Richard T. Jones,Cooper
Dragonfly,2002,5,Kevin Costner,Joe Darrow,Joe Morton,Hugh Campbell,Ron Rifkin,Charlie Dickinson,Susanna Thompson,Emily Darrow,Kathy Bates,Mrs. Belmont
The Black Dahlia,2006,5,Josh Hartnett,Dwight 'Bucky' Bleichert,Scarlett Johansson,Kay Lake,Aaron Eckhart,Lee Blanchard,Hilary Swank,Madeleine Linscott,Mia Kirshner,Elizabeth Short
Flyboys,2006,5,James Franco,Blaine Rawlings,David Ellison,Eddie Beagle,Jean Reno,Capt. Thenault,Philip Winchester,William Jensen,Abdul Salis,Eugene Skinner
The Last Castle,2001,5,Robert Redford,Lt. Gen. Eugene Irwin,James Gandolfini,Col. Winter,Mark Ruffalo,Yates,Steve Burton,Cap. Peretz,Delroy Lindo,Gen. Wheeler
Supernova,2000,5,James Spader,Nick Vanzant,Angela Bassett,Dr. Kaela Evers,Robert Forster,A.J. Marley,Lou Diamond Phillips,Yerzy Penalosa,Peter Facinelli,Karl Larson
Winter's Tale,2014,5,Colin Farrell,Peter Lake,Jessica Brown Findlay,Beverly Penn,Russell Crowe,Pearly Soames,William Hurt,Isaac Penn,Jennifer Connelly,Virginia Gamely
The Mortal Instruments: City of Bones,2013,5,Lily Collins,Clary Fray,Jamie Campbell Bower,Jace Wayland,Kevin Zegers,Alec Lightwood,Jemima West,Isabelle Lightwood,Robert Sheehan,Simon Lewis
Meet Dave,2008,5,Eddie Murphy,Dave Ming Chang and Kapitän,Elizabeth Banks,Gina Morrison,Gabrielle Union,Nr.3- Kulturoffizierin,Scott Caan,Dooley,Ed Helms,Nr.2- Stellvertreter des Kapitäns
Dark Water,2005,5,Jennifer Connelly,Dahlia Williams,John C. Reilly,Mr. Murray,Tim Roth,Jeff Platzer,Dougray Scott,Kyle Williams,Pete Postlethwaite,Veeck
Edtv,1999,5,Matthew McConaughey,Ed 'Eddie' Pekurny,Woody Harrelson,Ray Pekurny,Sally Kirkland,Jeanette,Jenna Elfman,Shari,Martin Landau,Al
Inkheart,2008,5,Brendan Fraser,Mo 'Silvertongue' Folchart,Sienna Guillory,Resa,Andy Serkis,Capricorn,Eliza Bennett,Meggie Folchart,Paul Bettany,Dustfinger
The Spirit,2008,5,Gabriel Macht,The SpiritandDenny Colt,Scarlett Johansson,Silken Floss,Samuel L. Jackson,Octopuss,Eva Mendes,Sand Saref,Paz Vega,Plaster of Paris
Mortdecai,2015,5,Johnny Depp,Charles Mortdecai,Gwyneth Paltrow,Johanna Mortdecai,Ewan McGregor,Inspektor Alistair Martland,Paul Bettany,Jock Strapp,Olivia Munn,Georgina Krampf
In the Name of the King: A Dungeon Siege Tale,2007,5,Jason Statham,Farmer,John Rhys-Davies,Merick,Ray Liotta,Gallian,Leelee Sobieski,Muriella,Burt Reynolds,King Konreid
Beyond Borders,2003,5,Angelina Jolie,Sarah Jordan,Clive Owen,Nick Callahan,Teri Polo,Charlotte Jordan,Linus Roache,Henry Bauford,Noah Emmerich,Elliott Hauser
The Monkey King 2,2016,5,Aaron Kwok,The Monkey King,Gong Li,Lady White,William Feng,Little Monk,Xiao Shen Yang,Zhu Bajie,Him Law,Sha Wujing
The Great Raid,2005,5,Benjamin Bratt,Lt. Colonel Mucci,James Franco,Captain Prince,Connie Nielsen,Margaret Utinsky,Marton Csokas,Captain Redding,Joseph Fiennes,Major Gibson
Deadpool,2016,5,Ryan Reynolds,Wade Wilson and Deadpool,Morena Baccarin,Vanessa Carlysle and Copycat,Ed Skrein,Francis Freeman and Ajax,T.J. Miller,Jack "Weasel" Hammer,Gina Carano,Christina and Angel Dust
Holy Man,1998,5,Eddie Murphy,G,Jeff Goldblum,Ricky Hayman,Kelly Preston,Kate Newell,Robert Loggia,McBainbridge,Jon Cryer,Barry
American Sniper,2014,5,Bradley Cooper,Chris Kyle,Sienna Miller,Taya Renae Kyle,Kyle Gallner,Goat - Winston,Cole Konis,Young Chris Kyle,Ben Reed,Wayne Kyle
Goosebumps,2015,5,Jack Black,R.L. Stine,Dylan Minnette,Zach Cooper,Odeya Rush,Hannah,Amy Ryan,Gale,Jillian Bell,Lorraine
Just Like Heaven,2005,5,Reese Witherspoon,Dr. Elizabeth Masterson,Mark Ruffalo,David Abbott,Donal Logue,Jack Houriskey,Dina Spybey-Waters,Abby Brody,Ben Shenkman,Dr. Brett Rushton
The Flintstones in Viva Rock Vegas,2000,5,Mark Addy,Fred Flintstone,Stephen Baldwin,Barney Rubble,Kristen Johnston,Wilma Slaghoople,Jane Krakowski,Betty O'Shale,Joan Collins,Pearl Slaghoople
Rambo III,1988,5,Sylvester Stallone,Rambo,Richard Crenna,Trautman,Kurtwood Smith,Griggs,Spiros Focás,Masoud,Sasson Gabai,Mousa
Leatherheads,2008,5,George Clooney,Jimmy 'Dodge' Connelly,Renée Zellweger,Lexie Littleton,John Krasinski,Carter Rutherford,Wayne Duvall,Coach Frank Ferguson,Stephen Root,Suds
The Ridiculous 6,2015,5,Adam Sandler,Tommy aka White Knife,Taylor Lautner,Lil' Pete,Steve Buscemi,Doc Griffin,Terry Crews,Chico,Danny Trejo,Cicero
Did You Hear About the Morgans?,2009,5,Hugh Grant,Paul Morgan,Sarah Jessica Parker,Meryl Morgan,Mary Steenburgen,Emma Wheeler,Sam Elliott,Clay Wheeler,Natalia Klimas,Monique Rabelais
The Internship,2013,5,Owen Wilson,Nick Campbell,Vince Vaughn,Billy McMahon,Rose Byrne,Dana Simms,Max Minghella,Graham Hawtrey,Aasif Mandvi,Roger Chetty
Resident Evil: Afterlife,2010,5,Milla Jovovich,Alice,Wentworth Miller,Chris Redfield,Ali Larter,Claire Redfield,Kim Coates,Bennett,Kacey Clarke,Crystal
Red Tails,2012,5,Bryan Cranston,Colonel William Mortamus,David Oyelowo,Joe 'Lightning' Little,Cuba Gooding Jr.,Major Emanuelle Stance,Daniela Ruah,Sofia,Terrence Howard,Col. A.J. Bullard
The Devil's Advocate,1997,5,Keanu Reeves,Kevin Lomax,Al Pacino,John Milton,Charlize Theron,Mary Ann Lomax,Jeffrey Jones,Eddie Barzoon,Judith Ivey,Alice Lomax
That's My Boy,2012,5,Adam Sandler,Donny Berger,Susan Sarandon,Mary McGarricle,Eva Amurri Martino,Ms. McGarricle,Leighton Meester,Jamie Martin,Andy Samberg,Todd Peterson
DragonHeart,1996,5,Dennis Quaid,Bowen,David Thewlis,King Einon,Pete Postlethwaite,Gilbert of Glockenspur,Dina Meyer,Kara,Julie Christie,Queen Aislinn
After the Sunset,2004,5,Pierce Brosnan,Max Burdett,Salma Hayek,Lola Cirillo,Woody Harrelson,Stan Lloyd,Troy Garity,Luc,Russell Hornsby,Jean-Paul
Ghost Rider: Spirit of Vengeance,2011,5,Nicolas Cage,Johnny Blaze and Ghost Rider,Ciarán Hinds,Roarke and The Devil,Violante Placido,Nadya,Fergus Riordan,Danny,Johnny Whitworth,Ray Carrigan and Blackout
Captain Corelli's Mandolin,2001,5,Nicolas Cage,Captain Antonio Corelli,Penélope Cruz,Pelagia,John Hurt,Dr. Iannis,Christian Bale,Mandras,Irene Papas,Drosoula
The Pacifier,2005,5,Vin Diesel,Shane Wolf,Lauren Graham,Principal Claire Fletcher,Faith Ford,Julie Plummer,Chris Potter,Capt. Bill Fawcett,Brittany Snow,Zoe Plummer
Walking Tall,2004,5,Dwayne Johnson,Chris Vaughn,Johnny Knoxville,Ray Templeton,Neal McDonough,Jay Hamilton,Kristen Wilson,Michelle Vaughn,Cobie Smulders,Exotic Beauty
Forrest Gump,1994,5,Tom Hanks,Forrest Gump,Robin Wright,Jenny Curran,Gary Sinise,Lt. Dan Taylor,Mykelti Williamson,Pvt. Benjamin Buford 'Bubba' Blue,Sally Field,Mrs. Gump
Alvin and the Chipmunks,2007,5,Jason Lee,Dave,David Cross,Ian,Cameron Richardson,Claire,Jane Lynch,Gail,Justin Long,Alvin (voice)
Meet the Parents,2000,5,Ben Stiller,Gaylord "Greg" Focker,Robert De Niro,Jack Byrnes,Teri Polo,Pam Byrnes,Blythe Danner,Dina Byrnes,Owen Wilson,Kevin Rawley
Pocahontas,1995,5,Irene Bedard,Pocahontas (voice),Mel Gibson,John Smith (voice),David Ogden Stiers,Governor Ratcliffe (voice),John Kassir,Meeko (voice),Russell Means,Powhatan (voice)
Superman,1978,5,Christopher Reeve,Superman and Clark Kent,Marlon Brando,Jor-El,Margot Kidder,Lois Lane,Gene Hackman,Lex Luthor,Ned Beatty,Otis
The Nutty Professor,1996,5,Eddie Murphy,Sherman Klump | Buddy Love,Jada Pinkett Smith,Carla Purty,James Coburn,Harlan Hartley,Larry Miller,Dean Richmond,Dave Chappelle,Reggie Warrington
Hitch,2005,5,Will Smith,Alex 'Hitch' Hitchens,Eva Mendes,Sara Melas,Kevin James,Albert Brennaman,Amber Valletta,Allegra Cole,Julie Ann Emery,Casey Sedgewick
George of the Jungle,1997,5,Brendan Fraser,George of the Jungle,Leslie Mann,Ursula Stanhope,Thomas Haden Church,Lyle van de Groot,John Cleese,An Ape Named 'Ape' (voice),Richard Roundtree,Kwame
American Wedding,2003,5,Jason Biggs,Jim Levenstein,Alyson Hannigan,Michelle Flaherty,Seann William Scott,Steve Stifler,Eddie Kaye Thomas,Paul Finch,Thomas Ian Nicholas,Kevin Myers
Captain Phillips,2013,5,Tom Hanks,Captain Richard Phillips,Catherine Keener,Andrea Phillips,Max Martini,SEAL Commander,Chris Mulkey,John Cronan,Yul Vazquez,Captain Frank Castellano
Date Night,2010,5,Tina Fey,Claire Foster,Steve Carell,Phil Foster,Mark Wahlberg,Holbrooke,Taraji P. Henson,Detective Arroyo,Jimmi Simpson,Armstrong
Casper,1995,5,Christina Ricci,Kathleen 'Kat' Harvey,Bill Pullman,Dr. James Harvey,Cathy Moriarty,Carrigan Crittenden,Eric Idle,Paul 'Dibbs' Plutzker,Joe Nipote,Stretch (voice)
The Equalizer,2014,5,Denzel Washington,Robert McCall,Marton Csokas,Teddy,Chloë Grace Moretz,Teri,David Harbour,Masters,Haley Bennett,Mandy
Maid in Manhattan,2002,5,Jennifer Lopez,Marisa Ventura,Ralph Fiennes,Christopher "Chris" Marshall,Natasha Richardson,Caroline Lane,Stanley Tucci,Jerry Siegel,Tyler Posey,Ty Ventura
Crimson Tide,1995,5,Denzel Washington,Lt. Commander Ron Hunter,Gene Hackman,Captain Frank Ramsey,Matt Craven,Lt. Roy Zimmer, USS Alabama Communications Officer,George Dzundza,Chief of the Boat,Viggo Mortensen,Lt. Peter 'WEAPS' Ince
The Pursuit of Happyness,2006,5,Will Smith,Chris Gardner,Jaden Smith,Christopher,Thandie Newton,Linda,Brian Howe,Jay Twistle,James Karen,Martin Frohm
Flightplan,2005,5,Jodie Foster,Kyle Pratt,Peter Sarsgaard,Gene Carson,Sean Bean,Captain Rich,Kate Beahan,Stephanie,Michael Irby,Obaid
Disclosure,1994,5,Michael Douglas,Tom Sanders,Demi Moore,Meredith Johnson,Donald Sutherland,Bob Garvin,Dylan Baker,Philip Blackburn,Jacqueline Kim,Cindy Chang
City of Angels,1998,5,Nicolas Cage,Seth,Meg Ryan,Maggie Rice,Andre Braugher,Cassiel,Dennis Franz,Nathaniel Messinger,Colm Feore,Jordan
Kill Bill: Vol. 1,2003,5,Uma Thurman,Beatrix 'The Bride' Kiddo,Lucy Liu,O-Ren Ishii,Vivica A. Fox,Vernita Green,Daryl Hannah,Elle Driver,David Carradine,Bill
Bowfinger,1999,5,Steve Martin,Bobby Bowfinger,Eddie Murphy,Kit Ramsey | Jeffernson 'Jiff' Ramsey,Heather Graham,Daisy,Christine Baranski,Carol,Jamie Kennedy,Dave
Kill Bill: Vol. 2,2004,5,Uma Thurman,Beatrix 'The Bride' Kiddo,David Carradine,Bill,Daryl Hannah,Elle Driver,Michael Madsen,Budd,Gordon Liu Chia-Hui,Pai Mei
Tango & Cash,1989,5,Sylvester Stallone,Raymond 'Ray' Tango,Kurt Russell,Gabriel 'Gabe' Cash,Teri Hatcher,Katherine 'Kiki' Tango,Jack Palance,Yves Perret,Brion James,Requin
Death Becomes Her,1992,5,Meryl Streep,Madeline Ashton,Bruce Willis,Dr. Ernest Menville,Goldie Hawn,Helen Sharp,Isabella Rossellini,Lisle von Rhoman,Ian Ogilvy,Chagall
Shanghai Noon,2000,5,Jackie Chan,Chon Wang,Owen Wilson,Roy O'Bannon,Lucy Liu,Princess Pei Pei,Xander Berkeley,Nathan Van Cleef,Roger Yuan,Lo Fong
Executive Decision,1996,5,Kurt Russell,Dr. David Grant,Steven Seagal,Lt. Colonel Austin Travis,Halle Berry,Jean, Flight Attendant,John Leguizamo,Captain Rat,Oliver Platt,Dennis Cahill
Mr. Popper's Penguins,2011,5,Jim Carrey,Tom Popper,Carla Gugino,Amanda,Madeline Carroll,Janie Popper,Angela Lansbury,Mrs. Van Gundy,Ophelia Lovibond,Pippi
The Forbidden Kingdom,2008,5,Jackie Chan,Old Hop and Lu Yan,Jet Li,The Silent Monk and The Monkey King,Michael Angarano,Jason Tripitikas,Liu Yifei,Golden Sparrow and Chinatown Girl,Li Bingbing,Ni Chang a.k.a White-Haired Witch
Free Birds,2013,5,Owen Wilson,Reggie (voice),Woody Harrelson,Jake (voice),Amy Poehler,Jenny (voice),George Takei,S.T.E.V.E. (voice),Colm Meaney,Myles Standish (voice)
Alien³,1992,5,Sigourney Weaver,Ripley,Charles S. Dutton,Dillon,Charles Dance,Clemens,Pete Postlethwaite,David,Ralph Brown,Aaron
Evita,1996,5,Madonna,Eva Perón,Antonio Banderas,Ché,Jonathan Pryce,Juan Perón,Jimmy Nail,Agustín Magaldi,Victoria Sus,Doña Juana
Ronin,1998,5,Robert De Niro,Sam,Jean Reno,Vincent,Natascha McElhone,Deirdre,Stellan Skarsgård,Gregor,Sean Bean,Spence
The Ghost and the Darkness,1996,5,Michael Douglas,Charles Remington,Val Kilmer,Col. John Henry Patterson,Tom Wilkinson,Robert Beaumont,John Kani,Samuel,Emily Mortimer,Helena Patterson
